Epoch,Total epochs,Iter,CircleDetection Loss
0,50,0,0.33324524760246277
0,50,1,16.156278610229492
0,50,2,1.5102767944335938
0,50,3,1.004280924797058
0,50,4,0.22910192608833313
0,50,5,0.5497338175773621
0,50,6,0.6622471809387207
0,50,7,0.28153106570243835
0,50,8,0.22413498163223267
0,50,9,0.15738710761070251
0,50,10,0.20021028816699982
0,50,11,0.27723315358161926
0,50,12,0.17620402574539185
0,50,13,0.14780819416046143
0,50,14,0.10283353179693222
0,50,15,0.17318351566791534
0,50,16,0.1335953027009964
0,50,17,0.10799754410982132
0,50,18,0.1195603460073471
0,50,19,0.09577348083257675
0,50,20,0.12170321494340897
0,50,21,0.08100920915603638
0,50,22,0.09194138646125793
0,50,23,0.09290744364261627
0,50,24,0.07485730201005936
0,50,25,0.10821301490068436
0,50,26,0.08464319258928299
0,50,27,0.08010902255773544
0,50,28,0.08215591311454773
0,50,29,0.0993211641907692
0,50,30,0.08837123960256577
0,50,31,0.0874464362859726
0,50,32,0.09864141792058945
0,50,33,0.05428927391767502
1,50,0,0.060153234750032425
1,50,1,0.05551683157682419
1,50,2,0.05903764069080353
1,50,3,0.0732802301645279
1,50,4,0.061244893819093704
1,50,5,0.05654028058052063
1,50,6,0.06190633401274681
1,50,7,0.06637627631425858
1,50,8,0.05972648784518242
1,50,9,0.060387127101421356
1,50,10,0.06632444262504578
1,50,11,0.0605732798576355
1,50,12,0.0628063827753067
1,50,13,0.07337847352027893
1,50,14,0.054919011890888214
1,50,15,0.05362142622470856
1,50,16,0.06263066828250885
1,50,17,0.0618564747273922
1,50,18,0.048259321600198746
1,50,19,0.0556899830698967
1,50,20,0.07416640222072601
1,50,21,0.06327999383211136
1,50,22,0.06432536989450455
1,50,23,0.04721509665250778
1,50,24,0.06575243920087814
1,50,25,0.05401096120476723
1,50,26,0.05449113994836807
1,50,27,0.07532936334609985
1,50,28,0.072712242603302
1,50,29,0.0492769330739975
1,50,30,0.06294163316488266
1,50,31,0.05250009149312973
1,50,32,0.050390180200338364
1,50,33,0.06368421018123627
2,50,0,0.036868538707494736
2,50,1,0.021942973136901855
2,50,2,0.02732035145163536
2,50,3,0.025488290935754776
2,50,4,0.020138900727033615
2,50,5,0.03411800414323807
2,50,6,0.020699333399534225
2,50,7,0.02510218322277069
2,50,8,0.0294281467795372
2,50,9,0.024923354387283325
2,50,10,0.021316595375537872
2,50,11,0.024126071482896805
2,50,12,0.02866515889763832
2,50,13,0.02245447412133217
2,50,14,0.026839349418878555
2,50,15,0.019755659624934196
2,50,16,0.027276229113340378
2,50,17,0.027042701840400696
2,50,18,0.02104555070400238
2,50,19,0.01921152137219906
2,50,20,0.01923111081123352
2,50,21,0.020032532513141632
2,50,22,0.019235610961914062
2,50,23,0.02331077679991722
2,50,24,0.023228004574775696
2,50,25,0.023562055081129074
2,50,26,0.023247573524713516
2,50,27,0.02323051355779171
2,50,28,0.01877656951546669
2,50,29,0.023274047300219536
2,50,30,0.02008472941815853
2,50,31,0.019418001174926758
2,50,32,0.02524399943649769
2,50,33,0.023212019354104996
3,50,0,0.016735665500164032
3,50,1,0.021230172365903854
3,50,2,0.014831097796559334
3,50,3,0.012504945509135723
3,50,4,0.013473330065608025
3,50,5,0.01444290578365326
3,50,6,0.01624929904937744
3,50,7,0.013416483998298645
3,50,8,0.010420478880405426
3,50,9,0.01637469418346882
3,50,10,0.009624946862459183
3,50,11,0.015706224367022514
3,50,12,0.012606203556060791
3,50,13,0.009096966125071049
3,50,14,0.013878284022212029
3,50,15,0.010694971308112144
3,50,16,0.014002525247633457
3,50,17,0.009952396154403687
3,50,18,0.011851225979626179
3,50,19,0.011123406700789928
3,50,20,0.010121672414243221
3,50,21,0.012767013162374496
3,50,22,0.00817237887531519
3,50,23,0.011396878398954868
3,50,24,0.009642060846090317
3,50,25,0.017834991216659546
3,50,26,0.009605932980775833
3,50,27,0.008341623470187187
3,50,28,0.007423081435263157
3,50,29,0.007854319177567959
3,50,30,0.009647459723055363
3,50,31,0.0076127126812934875
3,50,32,0.007925473153591156
3,50,33,0.012822477146983147
4,50,0,0.007650558836758137
4,50,1,0.007670204155147076
4,50,2,0.0077887242659926414
4,50,3,0.008812423795461655
4,50,4,0.008020179346203804
4,50,5,0.008257927373051643
4,50,6,0.01213567890226841
4,50,7,0.007623856887221336
4,50,8,0.012942451052367687
4,50,9,0.008689888752996922
4,50,10,0.011453470215201378
4,50,11,0.007765583693981171
4,50,12,0.009818307124078274
4,50,13,0.00766086345538497
4,50,14,0.00892007164657116
4,50,15,0.008499937132000923
4,50,16,0.007249888032674789
4,50,17,0.007663349620997906
4,50,18,0.008326079696416855
4,50,19,0.007315018214285374
4,50,20,0.010126115754246712
4,50,21,0.007314483635127544
4,50,22,0.009265920147299767
4,50,23,0.009181840345263481
4,50,24,0.01180448941886425
4,50,25,0.008810298517346382
4,50,26,0.010036736726760864
4,50,27,0.010492920875549316
4,50,28,0.006573996040970087
4,50,29,0.0091012604534626
4,50,30,0.009599825367331505
4,50,31,0.011068342253565788
4,50,32,0.00727261696010828
4,50,33,0.011647151783108711
5,50,0,0.007621511816978455
5,50,1,0.009503977373242378
5,50,2,0.009677508845925331
5,50,3,0.006841045804321766
5,50,4,0.00833288673311472
5,50,5,0.0047134095802903175
5,50,6,0.009238068014383316
5,50,7,0.007242958061397076
5,50,8,0.00788907054811716
5,50,9,0.011838926002383232
5,50,10,0.00958908349275589
5,50,11,0.010075912810862064
5,50,12,0.008274608291685581
5,50,13,0.009052247740328312
5,50,14,0.009557459503412247
5,50,15,0.007215225603431463
5,50,16,0.007279474288225174
5,50,17,0.00867963582277298
5,50,18,0.008031208999454975
5,50,19,0.01043793186545372
5,50,20,0.01100093126296997
5,50,21,0.011682231910526752
5,50,22,0.007173224817961454
5,50,23,0.013544971123337746
5,50,24,0.005585730075836182
5,50,25,0.016109231859445572
5,50,26,0.01057705469429493
5,50,27,0.011999549344182014
5,50,28,0.009462439455091953
5,50,29,0.010854234918951988
5,50,30,0.012953291647136211
5,50,31,0.010466450825333595
5,50,32,0.012000150978565216
5,50,33,0.008170878514647484
6,50,0,0.018962930887937546
6,50,1,0.007761048618704081
6,50,2,0.00787072628736496
6,50,3,0.009698167443275452
6,50,4,0.012308702804148197
6,50,5,0.011590548790991306
6,50,6,0.009153131395578384
6,50,7,0.013526766560971737
6,50,8,0.01121607981622219
6,50,9,0.013781535439193249
6,50,10,0.010771764442324638
6,50,11,0.012058567255735397
6,50,12,0.015043008141219616
6,50,13,0.016280896961688995
6,50,14,0.01454441249370575
6,50,15,0.014115448109805584
6,50,16,0.014685387723147869
6,50,17,0.010794335976243019
6,50,18,0.01598554477095604
6,50,19,0.012533947825431824
6,50,20,0.021414795890450478
6,50,21,0.01068970188498497
6,50,22,0.02212689444422722
6,50,23,0.010490725748240948
6,50,24,0.0199038777500391
6,50,25,0.010768905282020569
6,50,26,0.012159054167568684
6,50,27,0.013779069297015667
6,50,28,0.013142379000782967
6,50,29,0.012121451087296009
6,50,30,0.011311776004731655
6,50,31,0.018318604677915573
6,50,32,0.0127318250015378
6,50,33,0.014423858374357224
7,50,0,0.011682569049298763
7,50,1,0.009076792746782303
7,50,2,0.010778015479445457
7,50,3,0.0155130410566926
7,50,4,0.008635416626930237
7,50,5,0.011826934292912483
7,50,6,0.011705229990184307
7,50,7,0.010702638886868954
7,50,8,0.010722847655415535
7,50,9,0.010772297158837318
7,50,10,0.01023496501147747
7,50,11,0.01082180067896843
7,50,12,0.01129766646772623
7,50,13,0.010125686414539814
7,50,14,0.0122826611623168
7,50,15,0.009743688628077507
7,50,16,0.012546645477414131
7,50,17,0.01120186597108841
7,50,18,0.010956816375255585
7,50,19,0.010388010181486607
7,50,20,0.011833162978291512
7,50,21,0.014734399504959583
7,50,22,0.010964810848236084
7,50,23,0.013475042767822742
7,50,24,0.012565871700644493
7,50,25,0.010292205028235912
7,50,26,0.012333746068179607
7,50,27,0.014480861835181713
7,50,28,0.013292551040649414
7,50,29,0.011644170619547367
7,50,30,0.011720322072505951
7,50,31,0.01043708436191082
7,50,32,0.011255839839577675
7,50,33,0.015615815296769142
8,50,0,0.008788686245679855
8,50,1,0.00979606807231903
8,50,2,0.009431280195713043
8,50,3,0.007383799180388451
8,50,4,0.014095264486968517
8,50,5,0.008404959924519062
8,50,6,0.012802520766854286
8,50,7,0.009680662304162979
8,50,8,0.009967872872948647
8,50,9,0.014681074768304825
8,50,10,0.011345421895384789
8,50,11,0.015253398567438126
8,50,12,0.01112009771168232
8,50,13,0.021195657551288605
8,50,14,0.009796161204576492
8,50,15,0.010986145585775375
8,50,16,0.010828863829374313
8,50,17,0.008986672386527061
8,50,18,0.019900213927030563
8,50,19,0.01396222971379757
8,50,20,0.01296610664576292
8,50,21,0.010450833477079868
8,50,22,0.016627255827188492
8,50,23,0.01038132980465889
8,50,24,0.012518909759819508
8,50,25,0.008558844216167927
8,50,26,0.017417190596461296
8,50,27,0.009165357798337936
8,50,28,0.009041319601237774
8,50,29,0.009045382961630821
8,50,30,0.00901428610086441
8,50,31,0.009132949635386467
8,50,32,0.007687525823712349
8,50,33,0.011400241404771805
9,50,0,0.010804050602018833
9,50,1,0.010973945260047913
9,50,2,0.010467404499650002
9,50,3,0.012326415628194809
9,50,4,0.009413763880729675
9,50,5,0.012321620248258114
9,50,6,0.00944240391254425
9,50,7,0.012512071058154106
9,50,8,0.011507542803883553
9,50,9,0.009727910161018372
9,50,10,0.011072791181504726
9,50,11,0.011073783040046692
9,50,12,0.012713275849819183
9,50,13,0.012294711545109749
9,50,14,0.014856147579848766
9,50,15,0.012540869414806366
9,50,16,0.01579420641064644
9,50,17,0.010376835241913795
9,50,18,0.011424468830227852
9,50,19,0.01070231944322586
9,50,20,0.009881549514830112
9,50,21,0.011238115839660168
9,50,22,0.012177781201899052
9,50,23,0.012992056086659431
9,50,24,0.018305644392967224
9,50,25,0.01041348185390234
9,50,26,0.013067699037492275
9,50,27,0.017000066116452217
9,50,28,0.009616347029805183
9,50,29,0.010700160637497902
9,50,30,0.010003188624978065
9,50,31,0.015134090557694435
9,50,32,0.011539410799741745
9,50,33,0.011880115605890751
10,50,0,0.01056276261806488
10,50,1,0.010300880298018456
10,50,2,0.013187216594815254
10,50,3,0.011584874242544174
10,50,4,0.010346891358494759
10,50,5,0.009877610951662064
10,50,6,0.011358573101460934
10,50,7,0.01343759149312973
10,50,8,0.0115879001095891
10,50,9,0.01100133266299963
10,50,10,0.01305210031569004
10,50,11,0.010472926311194897
10,50,12,0.02294076979160309
10,50,13,0.01146999653428793
10,50,14,0.021710895001888275
10,50,15,0.009699732065200806
10,50,16,0.018169419839978218
10,50,17,0.011648021638393402
10,50,18,0.011153507977724075
10,50,19,0.00923362746834755
10,50,20,0.010723818093538284
10,50,21,0.014238724485039711
10,50,22,0.010238094255328178
10,50,23,0.014402072876691818
10,50,24,0.008606202900409698
10,50,25,0.018083924427628517
10,50,26,0.008717739954590797
10,50,27,0.011386698111891747
10,50,28,0.00874652061611414
10,50,29,0.01489273365586996
10,50,30,0.006597826723009348
10,50,31,0.010000418871641159
10,50,32,0.007722152397036552
10,50,33,0.007856675423681736
11,50,0,0.009404601529240608
11,50,1,0.015378323383629322
11,50,2,0.010048123076558113
11,50,3,0.011620388366281986
11,50,4,0.014355901628732681
11,50,5,0.012424259446561337
11,50,6,0.012517196126282215
11,50,7,0.025470681488513947
11,50,8,0.017752699553966522
11,50,9,0.011221693828701973
11,50,10,0.02042030543088913
11,50,11,0.019535714760422707
11,50,12,0.017142169177532196
11,50,13,0.016333356499671936
11,50,14,0.01553334854543209
11,50,15,0.011027075350284576
11,50,16,0.016515612602233887
11,50,17,0.012527475133538246
11,50,18,0.018319860100746155
11,50,19,0.014247333630919456
11,50,20,0.01801924593746662
11,50,21,0.015035858377814293
11,50,22,0.010760821402072906
11,50,23,0.01081726886332035
11,50,24,0.01274957787245512
11,50,25,0.01183394342660904
11,50,26,0.019412919878959656
11,50,27,0.012765883468091488
11,50,28,0.017225366085767746
11,50,29,0.011835820972919464
11,50,30,0.014437730424106121
11,50,31,0.009243585169315338
11,50,32,0.014816289767622948
11,50,33,0.012592045590281487
12,50,0,0.012301839888095856
12,50,1,0.010395795106887817
12,50,2,0.014365652576088905
12,50,3,0.011548185721039772
12,50,4,0.01351808663457632
12,50,5,0.016588810831308365
12,50,6,0.01310197077691555
12,50,7,0.021891871467232704
12,50,8,0.012747127562761307
12,50,9,0.014803826808929443
12,50,10,0.012502849102020264
12,50,11,0.01733044907450676
12,50,12,0.014603586867451668
12,50,13,0.014179643243551254
12,50,14,0.01259640697389841
12,50,15,0.017290061339735985
12,50,16,0.018325116485357285
12,50,17,0.014287471771240234
12,50,18,0.019311370328068733
12,50,19,0.01646895706653595
12,50,20,0.01200287789106369
12,50,21,0.012019934132695198
12,50,22,0.016420628875494003
12,50,23,0.011716451495885849
12,50,24,0.01074280682951212
12,50,25,0.00959867611527443
12,50,26,0.012361664324998856
12,50,27,0.011861851438879967
12,50,28,0.012279659509658813
12,50,29,0.01065523736178875
12,50,30,0.016150549054145813
12,50,31,0.011544756591320038
12,50,32,0.016067437827587128
12,50,33,0.008596107363700867
13,50,0,0.013732030987739563
13,50,1,0.012871691957116127
13,50,2,0.012284346856176853
13,50,3,0.014085084199905396
13,50,4,0.015401091426610947
13,50,5,0.01113652903586626
13,50,6,0.02484031952917576
13,50,7,0.012291510589420795
13,50,8,0.019958391785621643
13,50,9,0.012053213082253933
13,50,10,0.02251415327191353
13,50,11,0.009690770879387856
13,50,12,0.03518180176615715
13,50,13,0.020744066685438156
13,50,14,0.02338188886642456
13,50,15,0.030572040006518364
13,50,16,0.015390864573419094
13,50,17,0.022351060062646866
13,50,18,0.01577576994895935
13,50,19,0.025312621146440506
13,50,20,0.013093225657939911
13,50,21,0.016209788620471954
13,50,22,0.014237092807888985
13,50,23,0.015400294214487076
13,50,24,0.018552154302597046
13,50,25,0.015636716037988663
13,50,26,0.018097419291734695
13,50,27,0.013081813231110573
13,50,28,0.017295440658926964
13,50,29,0.013817176222801208
13,50,30,0.017786739394068718
13,50,31,0.01077297143638134
13,50,32,0.015623132698237896
13,50,33,0.010256481356918812
14,50,0,0.02211488038301468
14,50,1,0.021466348320245743
14,50,2,0.019622720777988434
14,50,3,0.02246381901204586
14,50,4,0.020033814013004303
14,50,5,0.02521636337041855
14,50,6,0.018527692183852196
14,50,7,0.019691824913024902
14,50,8,0.021579546853899956
14,50,9,0.014426235109567642
14,50,10,0.018215246498584747
14,50,11,0.01264901738613844
14,50,12,0.017924197018146515
14,50,13,0.012711155228316784
14,50,14,0.02114800736308098
14,50,15,0.0177938099950552
14,50,16,0.014982504770159721
14,50,17,0.0161287859082222
14,50,18,0.015046645887196064
14,50,19,0.018928131088614464
14,50,20,0.015115289017558098
14,50,21,0.011072792112827301
14,50,22,0.014819629490375519
14,50,23,0.014036333188414574
14,50,24,0.017286840826272964
14,50,25,0.01617106795310974
14,50,26,0.017839329317212105
14,50,27,0.016801947727799416
14,50,28,0.013413096778094769
14,50,29,0.013763831928372383
14,50,30,0.016570203006267548
14,50,31,0.012032784521579742
14,50,32,0.02471466176211834
14,50,33,0.014998851343989372
15,50,0,0.011613143607974052
15,50,1,0.007666578516364098
15,50,2,0.010894077830016613
15,50,3,0.0106325289234519
15,50,4,0.0095418281853199
15,50,5,0.013504920527338982
15,50,6,0.011129654943943024
15,50,7,0.02148330956697464
15,50,8,0.013770617544651031
15,50,9,0.018040090799331665
15,50,10,0.02152062952518463
15,50,11,0.015220053493976593
15,50,12,0.01872239261865616
15,50,13,0.013905424624681473
15,50,14,0.022616954520344734
15,50,15,0.011550342664122581
15,50,16,0.029850516468286514
15,50,17,0.01207519881427288
15,50,18,0.02438998594880104
15,50,19,0.01322479359805584
15,50,20,0.02594996988773346
15,50,21,0.011968737468123436
15,50,22,0.03660283610224724
15,50,23,0.026576336473226547
15,50,24,0.025527507066726685
15,50,25,0.02682001329958439
15,50,26,0.020259486511349678
15,50,27,0.029151473194360733
15,50,28,0.01625892147421837
15,50,29,0.022727491334080696
15,50,30,0.018534623086452484
15,50,31,0.016291329637169838
15,50,32,0.013120310381054878
15,50,33,0.006560466252267361
16,50,0,0.011338407173752785
16,50,1,0.01940283179283142
16,50,2,0.013635962270200253
16,50,3,0.015378519892692566
16,50,4,0.016910728067159653
16,50,5,0.01628468930721283
16,50,6,0.013288768008351326
16,50,7,0.029378335922956467
16,50,8,0.027930308133363724
16,50,9,0.02253556251525879
16,50,10,0.019236987456679344
16,50,11,0.026670336723327637
16,50,12,0.03366219997406006
16,50,13,0.016743894666433334
16,50,14,0.0356326624751091
16,50,15,0.01563042588531971
16,50,16,0.026458866894245148
16,50,17,0.015641607344150543
16,50,18,0.022357942536473274
16,50,19,0.019235115498304367
16,50,20,0.01767522469162941
16,50,21,0.016795320436358452
16,50,22,0.02006291225552559
16,50,23,0.019114283844828606
16,50,24,0.016900643706321716
16,50,25,0.019506976008415222
16,50,26,0.015694808214902878
16,50,27,0.020644500851631165
16,50,28,0.02764628268778324
16,50,29,0.021964892745018005
16,50,30,0.022757533937692642
16,50,31,0.030075358226895332
16,50,32,0.01801760122179985
16,50,33,0.02433641068637371
17,50,0,0.012758997268974781
17,50,1,0.03080753982067108
17,50,2,0.011710245162248611
17,50,3,0.017666317522525787
17,50,4,0.014472415670752525
17,50,5,0.01709863170981407
17,50,6,0.013082437217235565
17,50,7,0.016196221113204956
17,50,8,0.014517311006784439
17,50,9,0.02648189291357994
17,50,10,0.023856883868575096
17,50,11,0.01862018182873726
17,50,12,0.015783999115228653
17,50,13,0.02242487668991089
17,50,14,0.02597040869295597
17,50,15,0.017309080809354782
17,50,16,0.030037034302949905
17,50,17,0.017323806881904602
17,50,18,0.02450619637966156
17,50,19,0.019352003931999207
17,50,20,0.039101555943489075
17,50,21,0.019012611359357834
17,50,22,0.025746406987309456
17,50,23,0.01356581412255764
17,50,24,0.021781641989946365
17,50,25,0.014340817928314209
17,50,26,0.027822863310575485
17,50,27,0.01338738389313221
17,50,28,0.03129614517092705
17,50,29,0.016320068389177322
17,50,30,0.02739684283733368
17,50,31,0.018520759418606758
17,50,32,0.025298528373241425
17,50,33,0.017274748533964157
18,50,0,0.011931359767913818
18,50,1,0.020525850355625153
18,50,2,0.015162225812673569
18,50,3,0.030563179403543472
18,50,4,0.01569598913192749
18,50,5,0.024092689156532288
18,50,6,0.013809511438012123
18,50,7,0.01881103403866291
18,50,8,0.02135028876364231
18,50,9,0.02613314613699913
18,50,10,0.018327884376049042
18,50,11,0.020108327269554138
18,50,12,0.01644928753376007
18,50,13,0.039800286293029785
18,50,14,0.018530357629060745
18,50,15,0.015477871522307396
18,50,16,0.01612699404358864
18,50,17,0.021491363644599915
18,50,18,0.024955961853265762
18,50,19,0.019889768213033676
18,50,20,0.018538357689976692
18,50,21,0.013598764315247536
18,50,22,0.016286605969071388
18,50,23,0.013863932341337204
18,50,24,0.017114924266934395
18,50,25,0.01629841886460781
18,50,26,0.01756393536925316
18,50,27,0.0158466175198555
18,50,28,0.018271027132868767
18,50,29,0.01856197975575924
18,50,30,0.02096385881304741
18,50,31,0.026210926473140717
18,50,32,0.013420508243143559
18,50,33,0.0442555733025074
19,50,0,0.011578845791518688
19,50,1,0.027332983911037445
19,50,2,0.016098029911518097
19,50,3,0.024323347955942154
19,50,4,0.029044410213828087
19,50,5,0.019594209268689156
19,50,6,0.022435326129198074
19,50,7,0.021747544407844543
19,50,8,0.02489720843732357
19,50,9,0.028301294893026352
19,50,10,0.028414946049451828
19,50,11,0.028397057205438614
19,50,12,0.027116313576698303
19,50,13,0.02203792706131935
19,50,14,0.025262337177991867
19,50,15,0.04518820717930794
19,50,16,0.015605324879288673
19,50,17,0.03680713102221489
19,50,18,0.02609468251466751
19,50,19,0.021494831889867783
19,50,20,0.01786929927766323
19,50,21,0.025109339505434036
19,50,22,0.020849647000432014
19,50,23,0.013712521642446518
19,50,24,0.023552305996418
19,50,25,0.012103866785764694
19,50,26,0.03126408904790878
19,50,27,0.013215175829827785
19,50,28,0.013522648252546787
19,50,29,0.020590774714946747
19,50,30,0.02549861930310726
19,50,31,0.012543830089271069
19,50,32,0.02138713374733925
19,50,33,0.020152248442173004
20,50,0,0.05558571219444275
20,50,1,0.03168363869190216
20,50,2,0.05812648683786392
20,50,3,0.03769100829958916
20,50,4,0.08214915543794632
20,50,5,0.05390434339642525
20,50,6,0.07248096913099289
20,50,7,0.05474188178777695
20,50,8,0.04040489345788956
20,50,9,0.06846591085195541
20,50,10,0.022597135975956917
20,50,11,0.0710287094116211
20,50,12,0.01960577443242073
20,50,13,0.08110468089580536
20,50,14,0.01774745061993599
20,50,15,0.07505371421575546
20,50,16,0.02055937424302101
20,50,17,0.06440683454275131
20,50,18,0.01572027988731861
20,50,19,0.02927059307694435
20,50,20,0.023246372118592262
20,50,21,0.0384221151471138
20,50,22,0.015244735404849052
20,50,23,0.02447415515780449
20,50,24,0.022191233932971954
20,50,25,0.021744634956121445
20,50,26,0.025867419317364693
20,50,27,0.03275226801633835
20,50,28,0.017584824934601784
20,50,29,0.02845073491334915
20,50,30,0.02201327681541443
20,50,31,0.021975457668304443
20,50,32,0.016729164868593216
20,50,33,0.034998245537281036
21,50,0,0.027797050774097443
21,50,1,0.04076136276125908
21,50,2,0.024300165474414825
21,50,3,0.03972474858164787
21,50,4,0.025546196848154068
21,50,5,0.024198569357395172
21,50,6,0.02618331089615822
21,50,7,0.034763723611831665
21,50,8,0.01821395382285118
21,50,9,0.031128564849495888
21,50,10,0.02609076537191868
21,50,11,0.036318887025117874
21,50,12,0.033209480345249176
21,50,13,0.025316322222352028
21,50,14,0.030313264578580856
21,50,15,0.02964058704674244
21,50,16,0.024839550256729126
21,50,17,0.02189517766237259
21,50,18,0.021438177675008774
21,50,19,0.022295912727713585
21,50,20,0.026915982365608215
21,50,21,0.029269665479660034
21,50,22,0.02439957484602928
21,50,23,0.02680158242583275
21,50,24,0.025871282443404198
21,50,25,0.02750866487622261
21,50,26,0.019782666116952896
21,50,27,0.027566000819206238
21,50,28,0.026880327612161636
21,50,29,0.04840478673577309
21,50,30,0.02564600482583046
21,50,31,0.039792414754629135
21,50,32,0.018077973276376724
21,50,33,0.025446191430091858
22,50,0,0.025596842169761658
22,50,1,0.027745729312300682
22,50,2,0.021078962832689285
22,50,3,0.022269312292337418
22,50,4,0.02252162992954254
22,50,5,0.020595576614141464
22,50,6,0.02147216722369194
22,50,7,0.017032962292432785
22,50,8,0.028733711689710617
22,50,9,0.012580730952322483
22,50,10,0.031078467145562172
22,50,11,0.019747275859117508
22,50,12,0.03922403231263161
22,50,13,0.020220793783664703
22,50,14,0.021343160420656204
22,50,15,0.03393847495317459
22,50,16,0.020272206515073776
22,50,17,0.034883882850408554
22,50,18,0.018009956926107407
22,50,19,0.02017810568213463
22,50,20,0.01407463476061821
22,50,21,0.01859099417924881
22,50,22,0.020223461091518402
22,50,23,0.01581539958715439
22,50,24,0.030650286003947258
22,50,25,0.01596415415406227
22,50,26,0.016001921147108078
22,50,27,0.016840998083353043
22,50,28,0.016604894772171974
22,50,29,0.0137258842587471
22,50,30,0.0212594922631979
22,50,31,0.013404621742665768
22,50,32,0.017249859869480133
22,50,33,0.01734044961631298
23,50,0,0.023144003003835678
23,50,1,0.028358057141304016
23,50,2,0.029989417642354965
23,50,3,0.025724895298480988
23,50,4,0.022973747923970222
23,50,5,0.020268600434064865
23,50,6,0.024525195360183716
23,50,7,0.021404799073934555
23,50,8,0.023302480578422546
23,50,9,0.02673998288810253
23,50,10,0.02215266227722168
23,50,11,0.028109507635235786
23,50,12,0.021991707384586334
23,50,13,0.017155472189188004
23,50,14,0.016226856037974358
23,50,15,0.021112939342856407
23,50,16,0.01866641268134117
23,50,17,0.015309622511267662
23,50,18,0.015755048021674156
23,50,19,0.02066732756793499
23,50,20,0.017419321462512016
23,50,21,0.018995098769664764
23,50,22,0.019397804513573647
23,50,23,0.02223401889204979
23,50,24,0.025521647185087204
23,50,25,0.016741832718253136
23,50,26,0.01676936075091362
23,50,27,0.017107747495174408
23,50,28,0.019339818507432938
23,50,29,0.016716836020350456
23,50,30,0.016407806426286697
23,50,31,0.020729929208755493
23,50,32,0.022974655032157898
23,50,33,0.013909731060266495
24,50,0,0.026495138183236122
24,50,1,0.020132318139076233
24,50,2,0.028476577252149582
24,50,3,0.02345147915184498
24,50,4,0.0320618599653244
24,50,5,0.022802293300628662
24,50,6,0.035925935953855515
24,50,7,0.021535217761993408
24,50,8,0.0350707471370697
24,50,9,0.026916351169347763
24,50,10,0.023837903514504433
24,50,11,0.023364132270216942
24,50,12,0.024671759456396103
24,50,13,0.021891441196203232
24,50,14,0.029012978076934814
24,50,15,0.01899871602654457
24,50,16,0.025509390980005264
24,50,17,0.015620378777384758
24,50,18,0.020359104499220848
24,50,19,0.017745431512594223
24,50,20,0.02192235365509987
24,50,21,0.016131963580846786
24,50,22,0.021805163472890854
24,50,23,0.014174526557326317
24,50,24,0.020077625289559364
24,50,25,0.01616714335978031
24,50,26,0.015292367897927761
24,50,27,0.017372604459524155
24,50,28,0.01431412436068058
24,50,29,0.012683335691690445
24,50,30,0.01996564120054245
24,50,31,0.013187767937779427
24,50,32,0.013434957712888718
24,50,33,0.017929544672369957
25,50,0,0.015813086181879044
25,50,1,0.01870257407426834
25,50,2,0.01766670122742653
25,50,3,0.02172674797475338
25,50,4,0.020739639177918434
