Epoch,Total epochs,Iter,CircleDetection Loss
25,50,5,0.022576306015253067
25,50,6,0.016901297494769096
25,50,7,0.03540269285440445
25,50,8,0.019833117723464966
25,50,9,0.034674208611249924
25,50,10,0.029501009732484818
25,50,11,0.03260360658168793
25,50,12,0.03901708871126175
25,50,13,0.03046807087957859
25,50,14,0.03938476741313934
25,50,15,0.03859858959913254
25,50,16,0.03685925528407097
25,50,17,0.027238983660936356
25,50,18,0.02666051872074604
25,50,19,0.04079275578260422
25,50,20,0.03502674773335457
25,50,21,0.04058149456977844
25,50,22,0.03688545897603035
25,50,23,0.03530130907893181
25,50,24,0.03647376596927643
25,50,25,0.03428561985492706
25,50,26,0.04201649874448776
25,50,27,0.03156500682234764
25,50,28,0.04051538556814194
25,50,29,0.022960005328059196
25,50,30,0.027350768446922302
25,50,31,0.03039076365530491
25,50,32,0.023483961820602417
25,50,33,0.04026305675506592
26,50,0,0.03228815644979477
26,50,1,0.05183757469058037
26,50,2,0.03273569419980049
26,50,3,0.04094668850302696
26,50,4,0.02551456168293953
26,50,5,0.0665128082036972
26,50,6,0.03306035324931145
26,50,7,0.06057409942150116
26,50,8,0.023448582738637924
26,50,9,0.06627113372087479
26,50,10,0.03827127069234848
26,50,11,0.03987305611371994
26,50,12,0.05878846347332001
26,50,13,0.043089620769023895
26,50,14,0.05348478630185127
26,50,15,0.023197801783680916
26,50,16,0.07076188921928406
26,50,17,0.017925743013620377
26,50,18,0.03148427605628967
26,50,19,0.03774299472570419
26,50,20,0.04698088765144348
26,50,21,0.03164183720946312
26,50,22,0.02225307933986187
26,50,23,0.0320437066257
26,50,24,0.029921801760792732
26,50,25,0.05050726234912872
26,50,26,0.0172809399664402
26,50,27,0.05136589705944061
26,50,28,0.01658628135919571
26,50,29,0.049647532403469086
26,50,30,0.023087307810783386
26,50,31,0.028475362807512283
26,50,32,0.019754204899072647
26,50,33,0.026203203946352005
27,50,0,0.03805451840162277
27,50,1,0.027669809758663177
27,50,2,0.03419489040970802
27,50,3,0.02327655255794525
27,50,4,0.029236581176519394
27,50,5,0.030676670372486115
27,50,6,0.021943051367998123
27,50,7,0.03270307555794716
27,50,8,0.024417825043201447
27,50,9,0.027240902185440063
27,50,10,0.025578774511814117
27,50,11,0.022421112284064293
27,50,12,0.021083462983369827
27,50,13,0.01975555717945099
27,50,14,0.03478961065411568
27,50,15,0.027163811028003693
27,50,16,0.02262606844305992
27,50,17,0.020891573280096054
27,50,18,0.02494075894355774
27,50,19,0.023602046072483063
27,50,20,0.03390922024846077
27,50,21,0.02296524867415428
27,50,22,0.02440836653113365
27,50,23,0.02197318896651268
27,50,24,0.023839466273784637
27,50,25,0.017472177743911743
27,50,26,0.023772800341248512
27,50,27,0.01969984546303749
27,50,28,0.019591476768255234
27,50,29,0.02788606658577919
27,50,30,0.02227645367383957
27,50,31,0.038255274295806885
27,50,32,0.022413739934563637
27,50,33,0.04218331724405289
28,50,0,0.02100229449570179
28,50,1,0.0317586213350296
28,50,2,0.01836811751127243
28,50,3,0.027197662740945816
28,50,4,0.019457653164863586
28,50,5,0.0298992320895195
28,50,6,0.020800817757844925
28,50,7,0.019923653453588486
28,50,8,0.02622625231742859
28,50,9,0.021654486656188965
28,50,10,0.03511698916554451
28,50,11,0.023295894265174866
28,50,12,0.037782881408929825
28,50,13,0.018750015646219254
28,50,14,0.021753842011094093
28,50,15,0.02303052693605423
28,50,16,0.02289889194071293
28,50,17,0.021963676437735558
28,50,18,0.021178627386689186
28,50,19,0.030924713239073753
28,50,20,0.01792307011783123
28,50,21,0.017387630417943
28,50,22,0.021567480638623238
28,50,23,0.02013949304819107
28,50,24,0.024379625916481018
28,50,25,0.025007113814353943
28,50,26,0.02344498410820961
28,50,27,0.018066680058836937
28,50,28,0.026603419333696365
28,50,29,0.02016785368323326
28,50,30,0.029026225209236145
28,50,31,0.034420937299728394
28,50,32,0.018579920753836632
28,50,33,0.02437514066696167
29,50,0,0.03270192816853523
29,50,1,0.03807610273361206
29,50,2,0.037008222192525864
29,50,3,0.024221263825893402
29,50,4,0.046644289046525955
29,50,5,0.023776648566126823
29,50,6,0.05033461004495621
29,50,7,0.023123666644096375
29,50,8,0.034125685691833496
29,50,9,0.027754787355661392
29,50,10,0.029142122715711594
29,50,11,0.02903078682720661
29,50,12,0.02843252569437027
29,50,13,0.03219073265790939
29,50,14,0.03615449368953705
29,50,15,0.0290251225233078
29,50,16,0.0321880541741848
29,50,17,0.019670555368065834
29,50,18,0.03614480048418045
29,50,19,0.01680377870798111
29,50,20,0.029111500829458237
29,50,21,0.01457887515425682
29,50,22,0.02882315218448639
29,50,23,0.01402005460113287
29,50,24,0.03346312791109085
29,50,25,0.017330659553408623
29,50,26,0.03602359816431999
29,50,27,0.017891258001327515
29,50,28,0.02998596429824829
29,50,29,0.019368819892406464
29,50,30,0.025778096169233322
29,50,31,0.02022150531411171
29,50,32,0.02947002463042736
29,50,33,0.01692856475710869
30,50,0,0.04105329513549805
30,50,1,0.023477016016840935
30,50,2,0.02280854433774948
30,50,3,0.032080162316560745
30,50,4,0.02952583134174347
30,50,5,0.030245009809732437
30,50,6,0.028356369584798813
30,50,7,0.03716255724430084
30,50,8,0.03188997879624367
30,50,9,0.029678918421268463
30,50,10,0.03015238046646118
30,50,11,0.042872220277786255
30,50,12,0.03136707842350006
30,50,13,0.062158383429050446
30,50,14,0.02040376514196396
30,50,15,0.06858514994382858
30,50,16,0.02424665167927742
30,50,17,0.055496618151664734
30,50,18,0.032935284078121185
30,50,19,0.047829221934080124
30,50,20,0.045572418719530106
30,50,21,0.0395328514277935
30,50,22,0.039522673934698105
30,50,23,0.0263273436576128
30,50,24,0.04831120744347572
30,50,25,0.013707665726542473
30,50,26,0.035618338733911514
30,50,27,0.021199828013777733
30,50,28,0.0458819605410099
30,50,29,0.027547750622034073
30,50,30,0.019406430423259735
30,50,31,0.027959683910012245
30,50,32,0.02267090231180191
30,50,33,0.030359230935573578
31,50,0,0.05538467317819595
31,50,1,0.024770833551883698
31,50,2,0.041658565402030945
31,50,3,0.03263553977012634
31,50,4,0.02418816089630127
31,50,5,0.03367820754647255
31,50,6,0.018499545753002167
31,50,7,0.025441575795412064
31,50,8,0.024378759786486626
31,50,9,0.033800747245550156
31,50,10,0.024772094562649727
31,50,11,0.03793837130069733
31,50,12,0.021204210817813873
31,50,13,0.030835598707199097
31,50,14,0.025382213294506073
31,50,15,0.025513291358947754
31,50,16,0.0283616092056036
31,50,17,0.033307842910289764
31,50,18,0.02407892793416977
31,50,19,0.028131287544965744
31,50,20,0.02257237210869789
31,50,21,0.039237380027770996
31,50,22,0.02822265401482582
31,50,23,0.03132569044828415
31,50,24,0.0462946817278862
31,50,25,0.025067903101444244
31,50,26,0.04624757543206215
31,50,27,0.028533242642879486
31,50,28,0.03181028738617897
31,50,29,0.04079362377524376
31,50,30,0.02379147708415985
31,50,31,0.03932468593120575
31,50,32,0.018490590155124664
31,50,33,0.03582332655787468
32,50,0,0.027767188847064972
32,50,1,0.029543330892920494
32,50,2,0.027796730399131775
32,50,3,0.021190183237195015
32,50,4,0.03371356427669525
32,50,5,0.02937932498753071
32,50,6,0.025301039218902588
32,50,7,0.03159932419657707
32,50,8,0.026756133884191513
32,50,9,0.0301920548081398
32,50,10,0.01908053644001484
32,50,11,0.032100241631269455
32,50,12,0.025264812633395195
32,50,13,0.03872907906770706
32,50,14,0.01754756085574627
32,50,15,0.03157578408718109
32,50,16,0.018770217895507812
32,50,17,0.024968221783638
32,50,18,0.02762906439602375
32,50,19,0.03793151304125786
32,50,20,0.01909349486231804
32,50,21,0.023593660444021225
32,50,22,0.020642835646867752
32,50,23,0.030988022685050964
32,50,24,0.013652989640831947
32,50,25,0.024645287543535233
32,50,26,0.02092330902814865
32,50,27,0.029219474643468857
32,50,28,0.022328777238726616
32,50,29,0.015425643883645535
32,50,30,0.022893980145454407
32,50,31,0.020483635365962982
32,50,32,0.01928645372390747
32,50,33,0.014027809724211693
33,50,0,0.022783614695072174
33,50,1,0.02348902076482773
33,50,2,0.022138573229312897
33,50,3,0.022793201729655266
33,50,4,0.019789086654782295
33,50,5,0.031225305050611496
33,50,6,0.03052583895623684
33,50,7,0.025607015937566757
33,50,8,0.024940919131040573
33,50,9,0.023368965834379196
33,50,10,0.03176570311188698
33,50,11,0.02105729840695858
33,50,12,0.033666521310806274
33,50,13,0.014810731634497643
33,50,14,0.02637585997581482
33,50,15,0.018981050699949265
33,50,16,0.028640031814575195
33,50,17,0.01298479177057743
33,50,18,0.028480950742959976
33,50,19,0.025889504700899124
33,50,20,0.03158761188387871
33,50,21,0.014586157165467739
33,50,22,0.028663333505392075
33,50,23,0.01554751768708229
33,50,24,0.026845814660191536
33,50,25,0.021412823349237442
33,50,26,0.016030095517635345
33,50,27,0.02102365531027317
33,50,28,0.017624888569116592
33,50,29,0.025214893743395805
33,50,30,0.02840852364897728
33,50,31,0.021453775465488434
33,50,32,0.016872089356184006
33,50,33,0.02296914905309677
34,50,0,0.03715824335813522
34,50,1,0.017341163009405136
34,50,2,0.043134234845638275
34,50,3,0.02974633499979973
34,50,4,0.06633612513542175
34,50,5,0.029298782348632812
34,50,6,0.028714559972286224
34,50,7,0.03481508046388626
34,50,8,0.022468142211437225
34,50,9,0.03254450857639313
34,50,10,0.02144365757703781
34,50,11,0.03380555659532547
34,50,12,0.01942059025168419
34,50,13,0.03342212736606598
34,50,14,0.017119625583291054
34,50,15,0.04720417782664299
34,50,16,0.0331108532845974
34,50,17,0.021111946552991867
34,50,18,0.03143787011504173
34,50,19,0.03846724331378937
34,50,20,0.02086998149752617
34,50,21,0.023427680134773254
34,50,22,0.022384755313396454
34,50,23,0.025172609835863113
34,50,24,0.018741048872470856
34,50,25,0.02217661589384079
34,50,26,0.020432285964488983
34,50,27,0.013166230171918869
34,50,28,0.016739264130592346
34,50,29,0.016710888594388962
34,50,30,0.01480027660727501
34,50,31,0.01275831088423729
34,50,32,0.015201866626739502
34,50,33,0.01447488646954298
35,50,0,0.03483026474714279
35,50,1,0.02108726277947426
35,50,2,0.03066573105752468
35,50,3,0.021007202565670013
35,50,4,0.03465999662876129
35,50,5,0.0251021571457386
35,50,6,0.03016463667154312
35,50,7,0.021534230560064316
35,50,8,0.029534563422203064
35,50,9,0.027044450864195824
35,50,10,0.03534046933054924
35,50,11,0.027958665043115616
35,50,12,0.037760667502880096
35,50,13,0.03555029630661011
35,50,14,0.03860688582062721
35,50,15,0.0462588295340538
35,50,16,0.033927686512470245
35,50,17,0.03499438241124153
35,50,18,0.02023182436823845
35,50,19,0.047396376729011536
35,50,20,0.01665814220905304
35,50,21,0.042631544172763824
35,50,22,0.019193943589925766
35,50,23,0.027897121384739876
35,50,24,0.021040190011262894
35,50,25,0.03004109486937523
35,50,26,0.018998699262738228
35,50,27,0.028515446931123734
35,50,28,0.01997029408812523
35,50,29,0.029003364965319633
35,50,30,0.017904866486787796
35,50,31,0.03647278621792793
35,50,32,0.019924961030483246
35,50,33,0.03393254056572914
36,50,0,0.02658439241349697
36,50,1,0.036233581602573395
36,50,2,0.02601819671690464
36,50,3,0.03063695877790451
36,50,4,0.03971423581242561
36,50,5,0.024387653917074203
36,50,6,0.05260263383388519
36,50,7,0.0297640822827816
36,50,8,0.02631264179944992
36,50,9,0.028573429211974144
36,50,10,0.02856728434562683
36,50,11,0.03234367072582245
36,50,12,0.02778676524758339
36,50,13,0.028990158811211586
36,50,14,0.025432895869016647
36,50,15,0.03120894357562065
36,50,16,0.05442959815263748
36,50,17,0.021601669490337372
36,50,18,0.06863439083099365
36,50,19,0.02855769544839859
36,50,20,0.07052850723266602
36,50,21,0.029909132048487663
36,50,22,0.04324322193861008
36,50,23,0.04276195913553238
36,50,24,0.02860509604215622
36,50,25,0.05733285844326019
36,50,26,0.035514287650585175
36,50,27,0.06246895343065262
36,50,28,0.03830913081765175
36,50,29,0.05100888013839722
36,50,30,0.05085330083966255
36,50,31,0.05178935080766678
36,50,32,0.054136425256729126
36,50,33,0.03169678524136543
37,50,0,0.04424401372671127
37,50,1,0.040850214660167694
37,50,2,0.03970795497298241
37,50,3,0.05275813490152359
37,50,4,0.050474077463150024
37,50,5,0.039736151695251465
37,50,6,0.05241745710372925
37,50,7,0.040235359221696854
37,50,8,0.04163022339344025
37,50,9,0.03849579393863678
37,50,10,0.04516474902629852
37,50,11,0.04105755686759949
37,50,12,0.069903664290905
37,50,13,0.03464256599545479
37,50,14,0.06689119338989258
37,50,15,0.041788049042224884
37,50,16,0.057877764105796814
37,50,17,0.043918587267398834
37,50,18,0.03977931663393974
37,50,19,0.043659888207912445
37,50,20,0.02314707636833191
37,50,21,0.039555806666612625
37,50,22,0.03156306967139244
37,50,23,0.027719538658857346
37,50,24,0.02629070356488228
37,50,25,0.024752624332904816
37,50,26,0.02815110981464386
37,50,27,0.020886234939098358
37,50,28,0.023249901831150055
37,50,29,0.03254944831132889
37,50,30,0.023019880056381226
37,50,31,0.022485338151454926
37,50,32,0.024721262976527214
37,50,33,0.017385458573698997
38,50,0,0.028516028076410294
38,50,1,0.022298065945506096
38,50,2,0.030556660145521164
38,50,3,0.02264523133635521
38,50,4,0.023897919803857803
38,50,5,0.03345264494419098
38,50,6,0.01592547446489334
38,50,7,0.024017002433538437
38,50,8,0.01965654268860817
38,50,9,0.032569579780101776
38,50,10,0.02143881469964981
38,50,11,0.019002001732587814
38,50,12,0.03418925777077675
38,50,13,0.021981388330459595
38,50,14,0.038269758224487305
38,50,15,0.01901654154062271
38,50,16,0.034696903079748154
38,50,17,0.02400340512394905
38,50,18,0.031585898250341415
38,50,19,0.019576456397771835
38,50,20,0.024907002225518227
38,50,21,0.02148362249135971
38,50,22,0.021495599299669266
38,50,23,0.017372820526361465
38,50,24,0.02492337115108967
38,50,25,0.02108684927225113
38,50,26,0.01882302016019821
38,50,27,0.023077543824911118
38,50,28,0.0175118800252676
38,50,29,0.01682211644947529
38,50,30,0.016445236280560493
38,50,31,0.019841689616441727
38,50,32,0.01668523997068405
38,50,33,0.015790477395057678
39,50,0,0.01237885095179081
39,50,1,0.014815431088209152
39,50,2,0.015511244535446167
39,50,3,0.012713152915239334
39,50,4,0.014224443584680557
39,50,5,0.012573362328112125
39,50,6,0.014488022774457932
39,50,7,0.012222643941640854
39,50,8,0.017035458236932755
39,50,9,0.012504786252975464
39,50,10,0.015375493094325066
39,50,11,0.0118881706148386
39,50,12,0.014296562410891056
39,50,13,0.011300846002995968
39,50,14,0.014761462807655334
39,50,15,0.013057807460427284
39,50,16,0.012378063052892685
39,50,17,0.012638723477721214
39,50,18,0.016600221395492554
39,50,19,0.011909309774637222
39,50,20,0.015408948063850403
39,50,21,0.016834765672683716
39,50,22,0.015788162127137184
39,50,23,0.012271137908101082
39,50,24,0.01921490952372551
39,50,25,0.01168641448020935
39,50,26,0.015755247324705124
39,50,27,0.014561161398887634
39,50,28,0.016792844980955124
39,50,29,0.01187010295689106
39,50,30,0.02019539289176464
39,50,31,0.012302996590733528
39,50,32,0.020840004086494446
39,50,33,0.01063563209027052
40,50,0,0.021290931850671768
40,50,1,0.012219257652759552
40,50,2,0.01710500568151474
40,50,3,0.014716703444719315
40,50,4,0.012277708388864994
40,50,5,0.011280357837677002
40,50,6,0.01210007257759571
40,50,7,0.013685358688235283
40,50,8,0.011507072485983372
40,50,9,0.009190961718559265
40,50,10,0.010307081043720245
40,50,11,0.011084146797657013
40,50,12,0.01034462545067072
40,50,13,0.010642291978001595
40,50,14,0.014209780842065811
40,50,15,0.014148134738206863
40,50,16,0.016469236463308334
40,50,17,0.015313662588596344
40,50,18,0.013953760266304016
40,50,19,0.021014850586652756
40,50,20,0.012038473039865494
40,50,21,0.018771793693304062
40,50,22,0.012962331995368004
40,50,23,0.015744918957352638
40,50,24,0.010719923302531242
40,50,25,0.01809486374258995
40,50,26,0.014488711953163147
40,50,27,0.01236855797469616
40,50,28,0.015405171550810337
40,50,29,0.017334595322608948
40,50,30,0.017046093940734863
40,50,31,0.009225109592080116
40,50,32,0.016960248351097107
40,50,33,0.006638390943408012
41,50,0,0.010589415207505226
41,50,1,0.011552399024367332
41,50,2,0.017123807221651077
41,50,3,0.010726437903940678
41,50,4,0.012108786031603813
41,50,5,0.01270938292145729
41,50,6,0.012522893026471138
41,50,7,0.013180870562791824
41,50,8,0.011708881705999374
41,50,9,0.009543856605887413
41,50,10,0.012565139681100845
41,50,11,0.01448958832770586
41,50,12,0.010868307203054428
41,50,13,0.014949088916182518
41,50,14,0.011957425624132156
41,50,15,0.0177971962839365
41,50,16,0.012293798848986626
41,50,17,0.020800622180104256
41,50,18,0.011394764296710491
41,50,19,0.013484252616763115
41,50,20,0.011669313535094261
41,50,21,0.02221129834651947
41,50,22,0.011895782314240932
41,50,23,0.015585668385028839
41,50,24,0.011428233236074448
41,50,25,0.014743965119123459
41,50,26,0.014794459566473961
41,50,27,0.012231975793838501
41,50,28,0.009362717159092426
41,50,29,0.01003202237188816
41,50,30,0.009259193204343319
41,50,31,0.012646758928894997
41,50,32,0.010952778160572052
41,50,33,0.011459335684776306
42,50,0,0.012312009930610657
42,50,1,0.007240750826895237
42,50,2,0.010241543874144554
42,50,3,0.006280152127146721
42,50,4,0.012683544307947159
42,50,5,0.006175316404551268
42,50,6,0.013920670375227928
42,50,7,0.009527837857604027
42,50,8,0.012591465376317501
42,50,9,0.010136314667761326
42,50,10,0.01339215412735939
42,50,11,0.011277973651885986
42,50,12,0.010065910406410694
42,50,13,0.014228672720491886
42,50,14,0.012769525870680809
42,50,15,0.017235256731510162
42,50,16,0.01363610103726387
42,50,17,0.013534503057599068
42,50,18,0.006894615478813648
42,50,19,0.013009460642933846
42,50,20,0.0074281333945691586
42,50,21,0.012909846380352974
42,50,22,0.007913829758763313
42,50,23,0.013834303244948387
42,50,24,0.008283572271466255
42,50,25,0.008706515654921532
42,50,26,0.00827827863395214
42,50,27,0.007917314767837524
42,50,28,0.01311623677611351
42,50,29,0.01456411462277174
42,50,30,0.0072413962334394455
42,50,31,0.008902344852685928
42,50,32,0.007870195433497429
42,50,33,0.006730611436069012
43,50,0,0.012305863201618195
43,50,1,0.015406760387122631
43,50,2,0.010134028270840645
43,50,3,0.009348824620246887
43,50,4,0.009294656105339527
43,50,5,0.011568201705813408
43,50,6,0.008703751489520073
43,50,7,0.01698921248316765
43,50,8,0.00893031433224678
43,50,9,0.019181877374649048
43,50,10,0.008829116821289062
43,50,11,0.013786636292934418
43,50,12,0.008837597444653511
43,50,13,0.015136808156967163
43,50,14,0.00630651880055666
43,50,15,0.014555400237441063
43,50,16,0.008455709554255009
43,50,17,0.013027183711528778
43,50,18,0.007997212931513786
43,50,19,0.01128598116338253
43,50,20,0.007121304515749216
43,50,21,0.008494390174746513
43,50,22,0.008847343735396862
43,50,23,0.010653072968125343
43,50,24,0.009775761514902115
43,50,25,0.013710036873817444
43,50,26,0.008970346301794052
43,50,27,0.008373677730560303
43,50,28,0.00961703434586525
43,50,29,0.012687540613114834
43,50,30,0.012296739034354687
43,50,31,0.011385029181838036
43,50,32,0.009226806461811066
43,50,33,0.008392933756113052
44,50,0,0.0066585782915353775
44,50,1,0.01135875191539526
44,50,2,0.007854921743273735
44,50,3,0.012326404452323914
44,50,4,0.009956996887922287
44,50,5,0.011274300515651703
44,50,6,0.008826584555208683
44,50,7,0.010076705366373062
44,50,8,0.011102373711764812
44,50,9,0.008621197193861008
44,50,10,0.014696933329105377
44,50,11,0.008136346936225891
44,50,12,0.012942928820848465
44,50,13,0.007196012884378433
44,50,14,0.013707518577575684
44,50,15,0.007543620653450489
44,50,16,0.011566990986466408
44,50,17,0.009640717878937721
44,50,18,0.01130123995244503
44,50,19,0.014780273661017418
44,50,20,0.009076766669750214
44,50,21,0.013307217508554459
44,50,22,0.008686965331435204
44,50,23,0.017101231962442398
44,50,24,0.008396154269576073
44,50,25,0.011121407151222229
44,50,26,0.011711654253304005
44,50,27,0.009073889814317226
44,50,28,0.009172264486551285
44,50,29,0.0072951591573655605
44,50,30,0.009278180077672005
44,50,31,0.008251204155385494
44,50,32,0.008998123928904533
44,50,33,0.008660783991217613
45,50,0,0.01435693260282278
45,50,1,0.0062834518030285835
45,50,2,0.009074633941054344
45,50,3,0.006547331344336271
45,50,4,0.006845137570053339
45,50,5,0.007037120871245861
45,50,6,0.007694586180150509
45,50,7,0.007290234789252281
45,50,8,0.008399241603910923
45,50,9,0.00597394909709692
45,50,10,0.00578074436634779
45,50,11,0.0066924067214131355
45,50,12,0.006108754314482212
45,50,13,0.008211040869355202
45,50,14,0.007579025346785784
45,50,15,0.006303637754172087
45,50,16,0.014325154013931751
45,50,17,0.007727570366114378
45,50,18,0.010561645030975342
45,50,19,0.008668433874845505
45,50,20,0.008117970079183578
45,50,21,0.007389811798930168
45,50,22,0.008464309386909008
45,50,23,0.00782595481723547
45,50,24,0.0069177839905023575
45,50,25,0.006690934766083956
45,50,26,0.007586815394461155
45,50,27,0.007063851226121187
45,50,28,0.01164097711443901
45,50,29,0.010000906884670258
45,50,30,0.007808262016624212
45,50,31,0.006021368317306042
45,50,32,0.007527013309299946
45,50,33,0.0052644903771579266
46,50,0,0.008095002733170986
46,50,1,0.004981229081749916
46,50,2,0.011295570991933346
46,50,3,0.0070725660771131516
46,50,4,0.011077740229666233
46,50,5,0.007712856866419315
46,50,6,0.008218886330723763
46,50,7,0.005834572948515415
46,50,8,0.006810169667005539
46,50,9,0.007091875188052654
46,50,10,0.006172249559313059
46,50,11,0.011435630731284618
46,50,12,0.005070254672318697
46,50,13,0.009454810991883278
46,50,14,0.008642400614917278
46,50,15,0.008282170630991459
46,50,16,0.010842693038284779
46,50,17,0.005948993843048811
46,50,18,0.009535135701298714
46,50,19,0.005391228944063187
46,50,20,0.011126666329801083
46,50,21,0.005178739316761494
46,50,22,0.009532120078802109
46,50,23,0.008506402373313904
46,50,24,0.00954744964838028
46,50,25,0.009222816675901413
46,50,26,0.00827180128544569
46,50,27,0.009589806199073792
46,50,28,0.0078079188242554665
46,50,29,0.007197223603725433
46,50,30,0.008307689800858498
46,50,31,0.009936066344380379
46,50,32,0.004987840075045824
46,50,33,0.010665768757462502
47,50,0,0.006448519416153431
47,50,1,0.009638195857405663
47,50,2,0.00660156924277544
47,50,3,0.008754394948482513
47,50,4,0.007125867530703545
47,50,5,0.005921091418713331
47,50,6,0.0069787772372365
47,50,7,0.007582084741443396
47,50,8,0.008247319608926773
47,50,9,0.006088826339691877
47,50,10,0.010571705177426338
47,50,11,0.008922313340008259
47,50,12,0.008131127804517746
47,50,13,0.01072804443538189
47,50,14,0.008823584765195847
47,50,15,0.009711269289255142
47,50,16,0.0061506954953074455
47,50,17,0.006887517403811216
47,50,18,0.006373072043061256
47,50,19,0.00621853768825531
47,50,20,0.0068644373677670956
47,50,21,0.006371352821588516
47,50,22,0.005035419948399067
47,50,23,0.008237543515861034
47,50,24,0.007024013437330723
47,50,25,0.006786026060581207
47,50,26,0.006909187883138657
47,50,27,0.005379668902605772
47,50,28,0.007551910355687141
47,50,29,0.005271368194371462
47,50,30,0.006018122658133507
47,50,31,0.0052991751581430435
47,50,32,0.008629066869616508
47,50,33,0.007121238857507706
48,50,0,0.01099619921296835
48,50,1,0.007541615515947342
48,50,2,0.01174311712384224
48,50,3,0.009743308648467064
48,50,4,0.011832725256681442
48,50,5,0.008484451100230217
48,50,6,0.00863052811473608
48,50,7,0.010175485163927078
48,50,8,0.007265945430845022
48,50,9,0.009014533832669258
48,50,10,0.008956221863627434
48,50,11,0.010912921279668808
48,50,12,0.007806864567101002
48,50,13,0.010414725169539452
48,50,14,0.006725533399730921
48,50,15,0.007352360524237156
48,50,16,0.004820171743631363
48,50,17,0.006920400075614452
48,50,18,0.006090525537729263
48,50,19,0.004731157328933477
48,50,20,0.006956189405173063
48,50,21,0.004537131171673536
48,50,22,0.009013605304062366
48,50,23,0.0050012338906526566
48,50,24,0.008206995204091072
48,50,25,0.00486587081104517
48,50,26,0.006595046725124121
48,50,27,0.005242480896413326
48,50,28,0.006322382017970085
48,50,29,0.005311276763677597
48,50,30,0.005452308803796768
48,50,31,0.005974034778773785
48,50,32,0.006468587554991245
48,50,33,0.006527801044285297
49,50,0,0.006301527842879295
49,50,1,0.005546103697270155
49,50,2,0.00599617138504982
49,50,3,0.006318233907222748
49,50,4,0.006571734324097633
49,50,5,0.00581878237426281
49,50,6,0.006025464273989201
49,50,7,0.008171195164322853
49,50,8,0.006178718060255051
49,50,9,0.006693854928016663
49,50,10,0.005649656988680363
49,50,11,0.005728533957153559
49,50,12,0.007001897320151329
49,50,13,0.006842709146440029
49,50,14,0.007728872820734978
49,50,15,0.006324699614197016
49,50,16,0.010636483319103718
49,50,17,0.007182033266872168
49,50,18,0.006783009506762028
49,50,19,0.005971814505755901
49,50,20,0.006692009977996349
49,50,21,0.006937010679394007
49,50,22,0.009362121112644672
49,50,23,0.007443456910550594
49,50,24,0.006715679541230202
49,50,25,0.007280919700860977
49,50,26,0.007137364707887173
49,50,27,0.010664819739758968
49,50,28,0.00990979839116335
49,50,29,0.011035893112421036
49,50,30,0.005560820456594229
49,50,31,0.012921733781695366
49,50,32,0.006392230279743671
49,50,33,0.009289547801017761
